model,variant,dataset,N,pred_len,seed,MSE,MAE,provenance_id
iTransformer,,sdwpf,2144,192,2023,1.5976276397705078,0.6415866613388062,ind_iT_sdwpf_pl192_s2023
iTransformer,,sdwpf,2144,192,2024,1.5935726165771484,0.6389731168746948,ind_iT_sdwpf_pl192_s2024
iTransformer,,sdwpf,2144,192,2025,1.5954707860946655,0.6392529010772705,ind_iT_sdwpf_pl192_s2025
iTransformer,,sdwpf,2144,336,2021,1.8551335019414834,0.6973176872467023,ind_iT_sdwpf_pl336_s2021
iTransformer,,sdwpf,2144,336,2022,1.846723092219664,0.6921318343307389,ind_iT_sdwpf_pl336_s2022
iTransformer,,sdwpf,2144,336,2023,1.845444263543061,0.6953791439103296,ind_iT_sdwpf_pl336_s2023
iTransformer,,sdwpf,2144,336,2024,1.831166088679707,0.6911792645659287,ind_iT_sdwpf_pl336_s2024
iTransformer,,sdwpf,2144,336,2025,1.8442374028383683,0.6955819066731165,ind_iT_sdwpf_pl336_s2025
iTransformer,,sdwpf,2144,720,2021,2.0296350482017043,0.742181006111326,ind_iT_sdwpf_pl720_s2021
iTransformer,,sdwpf,2144,720,2022,2.0564054253912785,0.7503258629835112,ind_iT_sdwpf_pl720_s2022
iTransformer,,sdwpf,2144,720,2023,2.0215166080973384,0.7448247225848439,ind_iT_sdwpf_pl720_s2023
iTransformer,,sdwpf,2144,720,2024,2.0643281679749568,0.7504919915596541,ind_iT_sdwpf_pl720_s2024
iTransformer,,sdwpf,2144,720,2025,2.035379606283097,0.750244373560571,ind_iT_sdwpf_pl720_s2025
S-Mamba,,kamp,228,96,2021,0.32097765803337097,0.21898558735847473,s_mamba_kamp_pl96_s2021
S-Mamba,,sdwpf,2144,336,2021,1.7042375911322483,0.6516052648609434,s_mamba_sdwpf_pl336_s2021
S-Mamba,,sdwpf,2144,720,2021,2.0138339522253297,0.7172245356472547,s_mamba_sdwpf_pl720_s2021
S-Mamba,,sdwpf,2144,192,2021,1.4252203262663539,0.5960977929368676,s_mamba_sdwpf_pl192_s2021
